IPAddress,Day,Month,Year,HH,RequestType,API,StatusCode,Bytes,Refferer,UserAgent,ResponseTime,Browser,Os,Device
183.139.187.44,27,12,2037,12,POST,/usr/login,500,5039,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",3186,Chrome,Windows,Others
254.195.111.12,27,12,2037,12,POST,/usr/admin/developer,200,5062,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,4900,Mozilla,Linux,Mobile
10.118.135.168,27,12,2037,12,POST,/usr,200,5035,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,2919,Mozilla,Linux,Mobile
231.215.161.51,27,12,2037,12,POST,/usr/register,303,5055,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",2036,Others,Windows,Others
171.84.209.136,27,12,2037,12,POST,/usr,502,5006,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1501,Chrome,Linux,Mobile
69.250.23.10,27,12,2037,12,POST,/usr/login,304,5051,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",2897,Chrome,Linux,Mobile
178.22.6.236,27,12,2037,12,POST,/usr/register,304,4973,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",2710,Others,Windows,Others
130.31.57.147,27,12,2037,12,POST,/usr/login,502,5001,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",2595,Chrome,Linux,Mobile
54.230.150.159,27,12,2037,12,POST,/usr/admin/developer,403,4948,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",3742,Others,Linux,Mobile
74.249.206.203,27,12,2037,12,POST,/usr/login,404,5050,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",2962,Opera,Windows,Others
247.8.230.198,27,12,2037,12,POST,/usr/admin,303,5004,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",3577,Safari,Mac OS,Others
216.35.130.154,27,12,2037,12,POST,/usr,500,5004,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",2706,Chrome,Windows,Others
241.19.216.202,27,12,2037,12,POST,/usr/register,303,5040,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",1829,Others,Linux,Mobile
25.72.240.49,27,12,2037,12,POST,/usr/admin,200,5033,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",4812,Safari,Mac OS,Others
27.222.241.32,27,12,2037,12,POST,/usr/login,200,5179,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",4906,Safari,iOS,Mobile
29.90.191.40,27,12,2037,12,POST,/usr/admin,502,4962,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",2036,Chrome,Windows,Others
61.234.92.31,27,12,2037,12,POST,/usr/admin/developer,403,5044,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",629,Opera,Windows,Others
220.49.162.38,27,12,2037,12,POST,/usr/login,404,5070,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,4651,Mozilla,Linux,Mobile
58.22.14.235,27,12,2037,12,POST,/usr/admin,404,5069,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1932,Others,Windows,Others
159.14.48.166,27,12,2037,12,POST,/usr,200,5012,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",3072,Safari,Mac OS,Others
19.147.153.95,27,12,2037,12,POST,/usr/login,500,4947,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",4328,Others,Windows,Others
208.27.131.134,27,12,2037,12,POST,/usr,404,5031,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,887,Mozilla,Linux,Mobile
91.170.228.190,27,12,2037,12,POST,/usr/login,304,4909,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",4331,Safari,iOS,Mobile
41.221.178.90,27,12,2037,12,POST,/usr,303,5035,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1419,Chrome,Linux,Mobile
229.43.21.250,27,12,2037,12,POST,/usr/login,304,5057,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",1681,Safari,iOS,Mobile
91.88.190.113,27,12,2037,12,POST,/usr,502,5090,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",574,Opera,Linux,Mobile
73.198.189.26,27,12,2037,12,POST,/usr/admin,200,4995,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",4475,Chrome,Windows,Others
122.77.198.222,27,12,2037,12,POST,/usr/admin,303,4976,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",1116,Safari,Mac OS,Others
141.219.27.32,27,12,2037,12,POST,/usr/admin/developer,404,5027,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",992,Safari,Mac OS,Others
99.4.24.235,27,12,2037,12,POST,/usr,303,4989,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",407,Safari,Mac OS,Others
30.235.18.103,27,12,2037,12,POST,/usr/admin/developer,304,5065,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4284,Chrome,Linux,Mobile
80.9.80.132,27,12,2037,12,POST,/usr/admin/developer,404,4978,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",549,Safari,Mac OS,Others
125.196.143.45,27,12,2037,12,POST,/usr/login,200,5023,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",182,Safari,Mac OS,Others
51.186.160.181,27,12,2037,12,POST,/usr,303,5012,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,3958,Mozilla,Linux,Mobile
244.93.19.89,27,12,2037,12,POST,/usr/admin/developer,500,5035,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",1072,Opera,Windows,Others
231.165.103.167,27,12,2037,12,POST,/usr/login,404,4989,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",2639,Opera,Windows,Others
169.196.214.204,27,12,2037,12,POST,/usr/admin,304,4939,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1187,Others,Windows,Others
234.75.151.89,27,12,2037,12,POST,/usr/admin/developer,502,5103,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",3685,Chrome,Windows,Others
1.91.73.36,27,12,2037,12,POST,/usr/login,304,4914,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",2460,Others,Linux,Mobile
113.78.241.77,27,12,2037,12,POST,/usr/login,502,4962,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",810,Chrome,Linux,Mobile
6.73.122.103,27,12,2037,12,POST,/usr/login,500,4973,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",1772,Others,Linux,Mobile
143.164.232.212,27,12,2037,12,POST,/usr/admin/developer,404,5055,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",566,Safari,iOS,Mobile
104.191.186.246,27,12,2037,12,POST,/usr/register,404,5045,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",4545,Safari,Mac OS,Others
70.133.143.233,27,12,2037,12,POST,/usr,403,5025,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",2970,Opera,Linux,Mobile
141.88.201.111,27,12,2037,12,POST,/usr/admin/developer,502,4968,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",897,Others,Linux,Mobile
88.147.208.181,27,12,2037,12,POST,/usr,304,4987,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",4723,Opera,Windows,Others
247.11.154.49,27,12,2037,12,POST,/usr/register,403,5003,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",2499,Others,Windows,Others
59.121.231.77,27,12,2037,12,POST,/usr,200,4991,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",4044,Others,Windows,Others
176.194.213.215,27,12,2037,12,POST,/usr/admin/developer,304,5058,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",111,Others,Windows,Others
40.185.208.247,27,12,2037,12,POST,/usr/admin,502,4903,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,1941,Mozilla,Windows,Others
33.116.184.132,27,12,2037,12,POST,/usr/login,304,5103,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",2344,Safari,iOS,Mobile
133.51.52.251,27,12,2037,12,POST,/usr/admin,502,5026,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1336,Others,Windows,Others
222.25.133.124,27,12,2037,12,POST,/usr/register,502,4998,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,1193,Mozilla,Windows,Others
242.172.121.94,27,12,2037,12,POST,/usr/admin/developer,403,4961,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",3021,Safari,iOS,Mobile
100.7.144.253,27,12,2037,12,POST,/usr,502,5046,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",4034,Safari,Mac OS,Others
62.240.38.148,27,12,2037,12,POST,/usr/admin/developer,500,4957,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,2664,Mozilla,Windows,Others
241.50.40.62,27,12,2037,12,POST,/usr/admin/developer,502,5043,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",4962,Safari,iOS,Mobile
167.178.163.149,27,12,2037,12,POST,/usr/admin,502,4956,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",3855,Others,Linux,Mobile
240.198.36.171,27,12,2037,12,POST,/usr,403,5011,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",913,Opera,Windows,Others
192.89.27.57,27,12,2037,12,POST,/usr/admin/developer,304,4981,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",4578,Others,Linux,Mobile
9.62.233.213,27,12,2037,12,POST,/usr/login,500,4974,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",3277,Chrome,Windows,Others
197.147.106.172,27,12,2037,12,POST,/usr/login,304,4950,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,834,Mozilla,Windows,Others
50.205.10.228,27,12,2037,12,POST,/usr,303,5055,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",1118,Safari,iOS,Mobile
127.37.63.169,27,12,2037,12,POST,/usr,500,4931,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,4323,Mozilla,Linux,Mobile
217.216.222.6,27,12,2037,12,POST,/usr/admin,502,5008,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",324,Others,Windows,Others
155.56.200.57,27,12,2037,12,POST,/usr,200,5019,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",383,Others,Windows,Others
189.99.40.125,27,12,2037,12,POST,/usr/login,500,4977,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",2441,Others,Linux,Mobile
185.246.120.28,27,12,2037,12,POST,/usr,303,4996,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4427,Chrome,Linux,Mobile
170.174.202.210,27,12,2037,12,POST,/usr/register,304,4975,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",1367,Opera,Windows,Others
25.74.197.6,27,12,2037,12,POST,/usr,403,5079,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",2016,Others,Linux,Mobile
74.34.35.75,27,12,2037,12,POST,/usr/register,303,4981,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,4799,Mozilla,Linux,Mobile
251.89.128.89,27,12,2037,12,POST,/usr/register,304,4950,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,1061,Mozilla,Windows,Others
224.53.205.204,27,12,2037,12,POST,/usr/register,403,4998,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",1555,Safari,iOS,Mobile
176.46.207.18,27,12,2037,12,POST,/usr,500,4953,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",1643,Safari,Mac OS,Others
246.86.16.218,27,12,2037,12,POST,/usr/register,502,4991,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",4496,Safari,iOS,Mobile
59.120.95.1,27,12,2037,12,POST,/usr/register,404,5046,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4008,Chrome,Linux,Mobile
138.151.102.234,27,12,2037,12,POST,/usr/admin/developer,404,5008,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",3160,Safari,Mac OS,Others
26.237.179.175,27,12,2037,12,POST,/usr,200,4953,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",2931,Others,Linux,Mobile
38.246.34.49,27,12,2037,12,POST,/usr/admin,403,5091,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",3840,Others,Linux,Mobile
236.199.103.127,27,12,2037,12,POST,/usr/register,502,5035,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",3025,Opera,Linux,Mobile
217.186.11.180,27,12,2037,12,POST,/usr/login,403,5082,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",832,Others,Windows,Others
75.71.140.184,27,12,2037,12,POST,/usr/register,403,4925,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",2300,Opera,Linux,Mobile
54.192.194.53,27,12,2037,12,POST,/usr/register,404,4967,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",4451,Opera,Windows,Others
215.110.26.206,27,12,2037,12,POST,/usr/login,500,5040,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",1084,Opera,Windows,Others
0.243.26.72,27,12,2037,12,POST,/usr,403,4957,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",227,Chrome,Linux,Mobile
27.25.125.67,27,12,2037,12,POST,/usr,403,5090,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,551,Mozilla,Windows,Others
42.159.105.61,27,12,2037,12,POST,/usr,303,5020,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",4502,Chrome,Windows,Others
30.52.124.80,27,12,2037,12,POST,/usr/admin/developer,404,5066,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",2332,Safari,Mac OS,Others
144.35.36.232,27,12,2037,12,POST,/usr/admin/developer,303,4983,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",2627,Chrome,Linux,Mobile
93.147.96.43,27,12,2037,12,POST,/usr/register,502,5038,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",3999,Others,Linux,Mobile
82.71.229.192,27,12,2037,12,POST,/usr,403,4941,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",2723,Safari,iOS,Mobile
150.210.10.111,27,12,2037,12,POST,/usr/register,303,5009,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",2388,Chrome,Linux,Mobile
32.154.172.19,27,12,2037,12,POST,/usr/register,200,5062,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",885,Opera,Linux,Mobile
132.216.87.255,27,12,2037,12,POST,/usr/register,403,5000,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1678,Chrome,Linux,Mobile
165.218.15.101,27,12,2037,12,POST,/usr/admin,200,5008,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",2130,Others,Windows,Others
240.50.11.177,27,12,2037,12,POST,/usr/register,303,5050,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",4851,Chrome,Windows,Others
97.15.149.242,27,12,2037,12,POST,/usr/admin/developer,304,5053,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",4096,Others,Windows,Others
154.83.240.221,27,12,2037,12,POST,/usr/register,404,4957,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,1121,Mozilla,Windows,Others
