IPAddress,RemoteLogName,UserID,Day,Month,Year,HH,RequestType,API,StatusCode,Bytes,Refferer,UserAgent,ResponseTime,Browser,Os,Device
172.198.12.128,-,-,27,12,2037,12,PUT,/usr/admin,200,4967,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",3021,Opera,Windows,Others
253.86.230.255,-,-,27,12,2037,12,DELETE,/usr/admin/developer,502,5028,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,1319,Mozilla,Windows,Others
98.6.153.229,-,-,27,12,2037,12,POST,/usr/admin/developer,500,4982,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1279,Others,Windows,Others
122.218.156.224,-,-,27,12,2037,12,GET,/usr,200,4913,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",3152,Chrome,Linux,Mobile
141.53.56.255,-,-,27,12,2037,12,PUT,/usr,502,5027,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,1570,Mozilla,Linux,Mobile
68.161.160.226,-,-,27,12,2037,12,GET,/usr/register,200,5011,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",298,Chrome,Windows,Others
252.15.97.220,-,-,27,12,2037,12,PUT,/usr/register,303,4943,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",4864,Safari,Mac OS,Others
33.92.83.32,-,-,27,12,2037,12,GET,/usr,303,5067,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",658,Safari,iOS,Mobile
72.155.98.5,-,-,27,12,2037,12,POST,/usr/login,502,5005,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,4750,Mozilla,Windows,Others
130.96.109.72,-,-,27,12,2037,12,POST,/usr/admin/developer,200,4932,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",3307,Opera,Windows,Others
75.193.51.74,-,-,27,12,2037,12,GET,/usr/admin,404,5096,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",846,Others,Linux,Mobile
178.129.41.216,-,-,27,12,2037,12,PUT,/usr,502,5000,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",1995,Opera,Windows,Others
43.63.63.216,-,-,27,12,2037,12,GET,/usr/login,500,4999,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",829,Chrome,Linux,Mobile
150.177.7.236,-,-,27,12,2037,12,POST,/usr,500,5000,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",735,Others,Linux,Mobile
14.124.246.57,-,-,27,12,2037,12,GET,/usr/admin/developer,502,5014,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",4507,Others,Linux,Mobile
148.213.44.88,-,-,27,12,2037,12,GET,/usr/register,403,4953,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",749,Chrome,Linux,Mobile
144.7.222.96,-,-,27,12,2037,12,DELETE,/usr/admin/developer,304,4977,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",3224,Chrome,Linux,Mobile
33.170.236.218,-,-,27,12,2037,12,POST,/usr/login,303,5014,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",1373,Safari,Mac OS,Others
23.225.52.182,-,-,27,12,2037,12,GET,/usr/admin,500,4953,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",3498,Safari,Mac OS,Others
118.150.14.28,-,-,27,12,2037,12,PUT,/usr/admin/developer,404,4995,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",253,Safari,iOS,Mobile
254.232.211.185,-,-,27,12,2037,12,DELETE,/usr,200,5050,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1850,Others,Windows,Others
158.88.199.203,-,-,27,12,2037,12,DELETE,/usr/register,304,4902,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",3957,Safari,Mac OS,Others
182.230.85.56,-,-,27,12,2037,12,GET,/usr/register,200,4978,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",832,Opera,Linux,Mobile
118.54.50.24,-,-,27,12,2037,12,DELETE,/usr,500,5003,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",3951,Safari,Mac OS,Others
203.81.83.248,-,-,27,12,2037,12,POST,/usr/register,500,5047,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,1917,Mozilla,Linux,Mobile
204.74.96.213,-,-,27,12,2037,12,DELETE,/usr/login,200,4994,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",761,Opera,Linux,Mobile
117.183.113.234,-,-,27,12,2037,12,POST,/usr/admin/developer,502,5047,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",2376,Others,Windows,Others
144.226.33.18,-,-,27,12,2037,12,DELETE,/usr/register,403,4965,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,3662,Mozilla,Windows,Others
78.172.147.195,-,-,27,12,2037,12,POST,/usr/login,500,5031,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4453,Chrome,Linux,Mobile
20.28.15.100,-,-,27,12,2037,12,DELETE,/usr/login,304,4994,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,4484,Mozilla,Linux,Mobile
238.126.208.232,-,-,27,12,2037,12,GET,/usr/login,500,4975,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",1090,Safari,iOS,Mobile
8.90.67.214,-,-,27,12,2037,12,DELETE,/usr,403,5030,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",2709,Opera,Windows,Others
47.112.20.30,-,-,27,12,2037,12,POST,/usr/login,404,5066,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1855,Chrome,Linux,Mobile
213.80.55.55,-,-,27,12,2037,12,PUT,/usr/register,304,4998,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",880,Safari,iOS,Mobile
207.65.139.12,-,-,27,12,2037,12,PUT,/usr/admin/developer,500,4993,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",1189,Others,Linux,Mobile
165.38.161.46,-,-,27,12,2037,12,PUT,/usr/admin,502,4961,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",2663,Opera,Linux,Mobile
39.67.36.55,-,-,27,12,2037,12,PUT,/usr/login,502,5025,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",613,Opera,Linux,Mobile
105.126.190.136,-,-,27,12,2037,12,PUT,/usr,502,5000,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",357,Others,Windows,Others
201.60.65.77,-,-,27,12,2037,12,GET,/usr/admin/developer,502,5003,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,2614,Mozilla,Linux,Mobile
106.99.94.120,-,-,27,12,2037,12,DELETE,/usr,404,5066,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",3613,Chrome,Windows,Others
169.42.138.64,-,-,27,12,2037,12,GET,/usr/admin,303,5054,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,695,Mozilla,Windows,Others
11.106.107.141,-,-,27,12,2037,12,DELETE,/usr/login,304,5009,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1309,Chrome,Linux,Mobile
248.41.64.46,-,-,27,12,2037,12,GET,/usr/register,303,4943,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",2529,Safari,Mac OS,Others
168.89.213.8,-,-,27,12,2037,12,GET,/usr/login,502,4937,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",1042,Safari,iOS,Mobile
39.200.155.171,-,-,27,12,2037,12,PUT,/usr/admin,403,4954,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",2385,Others,Windows,Others
151.6.2.173,-,-,27,12,2037,12,GET,/usr/login,304,4983,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",3538,Opera,Windows,Others
218.35.202.228,-,-,27,12,2037,12,POST,/usr/admin/developer,304,5028,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",2417,Chrome,Windows,Others
42.20.232.188,-,-,27,12,2037,12,POST,/usr/admin/developer,303,4978,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",1612,Opera,Linux,Mobile
94.204.16.221,-,-,27,12,2037,12,DELETE,/usr/admin/developer,200,5033,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",2477,Opera,Windows,Others
110.133.24.221,-,-,27,12,2037,12,POST,/usr/register,500,5038,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",1511,Others,Linux,Mobile
138.174.142.57,-,-,27,12,2037,12,PUT,/usr,303,4975,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",1815,Safari,iOS,Mobile
220.177.54.254,-,-,27,12,2037,12,GET,/usr,404,4961,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",2144,Opera,Windows,Others
3.161.52.48,-,-,27,12,2037,12,PUT,/usr,304,5057,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",420,Chrome,Linux,Mobile
39.175.192.211,-,-,27,12,2037,12,PUT,/usr/admin,303,4956,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",2707,Chrome,Linux,Mobile
107.83.63.166,-,-,27,12,2037,12,PUT,/usr/admin/developer,404,4974,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",3923,Chrome,Windows,Others
250.187.62.30,-,-,27,12,2037,12,DELETE,/usr/login,403,4977,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",4872,Opera,Linux,Mobile
98.230.162.236,-,-,27,12,2037,12,PUT,/usr/admin/developer,404,5021,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4338,Chrome,Linux,Mobile
118.29.56.211,-,-,27,12,2037,12,PUT,/usr/admin/developer,303,5030,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",3228,Safari,iOS,Mobile
255.214.151.157,-,-,27,12,2037,12,PUT,/usr/admin,304,4956,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,242,Mozilla,Linux,Mobile
232.206.91.46,-,-,27,12,2037,12,PUT,/usr/admin,404,5093,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",324,Others,Windows,Others
76.255.211.58,-,-,27,12,2037,12,PUT,/usr/login,502,5027,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1482,Chrome,Linux,Mobile
8.200.135.49,-,-,27,12,2037,12,DELETE,/usr/login,303,4934,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",112,Others,Windows,Others
12.86.30.77,-,-,27,12,2037,12,DELETE,/usr/register,303,5007,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",1580,Opera,Linux,Mobile
133.58.238.16,-,-,27,12,2037,12,DELETE,/usr,304,5032,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,3016,Mozilla,Windows,Others
94.254.37.206,-,-,27,12,2037,12,GET,/usr/admin/developer,500,4982,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1534,Chrome,Linux,Mobile
77.72.16.17,-,-,27,12,2037,12,POST,/usr/admin/developer,200,5070,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",2901,Opera,Linux,Mobile
212.173.196.182,-,-,27,12,2037,12,DELETE,/usr/admin,303,4915,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",3848,Opera,Windows,Others
222.55.99.183,-,-,27,12,2037,12,PUT,/usr,404,4997,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,1159,Mozilla,Linux,Mobile
182.95.173.7,-,-,27,12,2037,12,GET,/usr/login,303,4964,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,427,Mozilla,Linux,Mobile
30.137.167.144,-,-,27,12,2037,12,GET,/usr/admin,500,4918,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",3679,Chrome,Linux,Mobile
138.71.148.151,-,-,27,12,2037,12,GET,/usr/register,200,5069,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",1597,Safari,Mac OS,Others
200.183.8.64,-,-,27,12,2037,12,GET,/usr/register,303,5016,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",4133,Others,Windows,Others
49.201.175.117,-,-,27,12,2037,12,POST,/usr/login,404,4964,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",2822,Safari,Mac OS,Others
239.234.3.56,-,-,27,12,2037,12,PUT,/usr/register,404,4926,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",3010,Opera,Windows,Others
27.152.84.181,-,-,27,12,2037,12,GET,/usr/register,303,4949,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",3814,Chrome,Windows,Others
120.109.63.220,-,-,27,12,2037,12,POST,/usr/register,500,5006,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",3280,Opera,Linux,Mobile
210.239.132.172,-,-,27,12,2037,12,DELETE,/usr/admin,200,4934,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",562,Others,Windows,Others
213.229.250.109,-,-,27,12,2037,12,PUT,/usr/register,403,4972,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1919,Others,Windows,Others
110.98.130.170,-,-,27,12,2037,12,GET,/usr/admin/developer,403,4967,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",3076,Others,Linux,Mobile
136.175.218.255,-,-,27,12,2037,12,POST,/usr/admin,502,4991,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",1709,Safari,iOS,Mobile
32.162.9.131,-,-,27,12,2037,12,PUT,/usr/register,403,4965,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",3713,Safari,Mac OS,Others
45.154.244.101,-,-,27,12,2037,12,POST,/usr/register,502,5093,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4527,Chrome,Linux,Mobile
40.247.147.166,-,-,27,12,2037,12,PUT,/usr/register,404,5037,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",2348,Opera,Linux,Mobile
161.153.111.94,-,-,27,12,2037,12,POST,/usr,502,5046,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",4063,Safari,Mac OS,Others
81.187.8.209,-,-,27,12,2037,12,PUT,/usr,303,5079,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",909,Others,Windows,Others
181.233.80.223,-,-,27,12,2037,12,PUT,/usr/admin/developer,500,4884,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",191,Safari,iOS,Mobile
85.98.135.208,-,-,27,12,2037,12,PUT,/usr/register,404,5003,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,2846,Mozilla,Linux,Mobile
14.104.45.243,-,-,27,12,2037,12,DELETE,/usr/admin,500,5071,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1700,Others,Windows,Others
252.50.189.226,-,-,27,12,2037,12,PUT,/usr/admin/developer,200,4970,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",4298,Others,Linux,Mobile
96.47.131.245,-,-,27,12,2037,12,POST,/usr/admin/developer,303,4970,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1611,Chrome,Linux,Mobile
100.175.90.206,-,-,27,12,2037,12,PUT,/usr/admin/developer,303,4987,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",4432,Safari,Mac OS,Others
163.184.29.129,-,-,27,12,2037,12,POST,/usr/register,403,4982,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",3674,Opera,Linux,Mobile
122.202.242.65,-,-,27,12,2037,12,POST,/usr,502,5007,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",2748,Safari,iOS,Mobile
23.162.32.193,-,-,27,12,2037,12,DELETE,/usr/admin/developer,502,4979,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",2243,Safari,iOS,Mobile
